,Target
96239,0
68257,0
37079,0
59497,0
96260,0
117424,0
102960,0
38394,0
117644,0
28314,0
91191,0
113366,0
8843,0
39731,0
26117,0
61806,0
127580,0
32505,0
19068,0
119264,0
20191,0
86503,0
118805,0
129160,1
110630,0
123667,0
46913,0
43483,0
4766,0
52531,0
103862,0
763,0
116472,0
18474,0
68967,0
20949,0
92930,0
58585,0
102159,0
15654,0
42802,0
72633,0
44135,0
111387,0
12353,0
125421,0
14039,0
72942,0
78313,0
111919,0
84262,0
18851,0
97732,0
84689,0
65796,0
3306,0
19733,0
93873,0
58610,0
128178,1
43750,0
16195,0
20858,0
20499,0
93983,0
8472,0
129301,1
46993,0
126157,0
39092,0
32758,0
56558,0
84949,0
71094,0
48253,0
67598,0
108811,0
26991,0
64051,0
35256,0
126184,0
753,0
39567,0
37669,0
127464,0
6835,0
65851,0
109493,0
30772,0
79456,0
27601,0
22585,0
28295,0
50217,0
67158,0
27865,0
54159,0
3535,0
111010,0
128268,1
89358,0
115486,0
88486,0
115694,0
63184,0
52257,0
110546,0
26428,0
95297,0
19084,0
39610,0
87332,0
117866,0
59976,0
23632,0
66597,0
30477,0
53167,0
78497,0
87887,0
101104,0
95983,0
59614,0
52613,0
64773,0
8283,0
122132,0
58409,0
77975,0
46898,0
84554,0
9653,0
14079,0
92164,0
99842,0
176,0
94919,0
112370,0
67612,0
111901,0
130626,1
36888,0
93642,0
121264,0
114603,0
48475,0
23200,0
87301,0
66258,0
62228,0
2496,0
5397,0
2092,0
44725,0
69748,0
15150,0
63446,0
7923,0
40362,0
51044,0
130042,1
60219,0
83601,0
129333,1
20363,0
67885,0
118061,0
56673,0
15398,0
59741,0
63510,0
89978,0
16894,0
30280,0
63106,0
41589,0
32084,0
106759,0
127821,1
128215,1
76664,0
69184,0
10580,0
50187,0
126928,0
118419,0
35450,0
68559,0
65168,0
111149,0
125085,0
79303,0
89264,0
28926,0
451,0
118798,0
91834,0
7991,0
123742,0
93244,0
122040,0
95290,0
48212,0
221,0
72612,0
43614,0
111790,0
103769,0
24719,0
23317,0
125407,0
32625,0
101972,0
114668,0
79625,0
2664,0
69111,0
42915,0
8116,0
128886,1
122351,0
118875,0
98861,0
44408,0
31031,0
105854,0
42837,0
58698,0
58481,0
129931,1
115133,0
87454,0
31518,0
76383,0
4274,0
86774,0
98355,0
98063,0
2539,0
94708,0
46526,0
29898,0
125881,0
72231,0
60980,0
103800,0
81013,0
114164,0
74895,0
118853,0
109024,0
45880,0
59317,0
89909,0
112799,0
130448,1
71981,0
15552,0
27884,0
9757,0
99446,0
58113,0
98859,0
48706,0
107410,0
27608,0
92016,0
103555,0
2058,0
46690,0
93922,0
76328,0
82761,0
108331,0
48996,0
28526,0
38937,0
26596,0
118216,0
57570,0
22619,0
82016,0
7635,0
37527,0
125994,0
92150,0
80136,0
23226,0
55681,0
58627,0
61217,0
78773,0
61148,0
118408,0
45446,0
96312,0
57967,0
95499,0
48183,0
125391,0
52570,0
106332,0
17913,0
2084,0
47184,0
110359,0
40519,0
651,0
14666,0
68210,0
83762,0
2592,0
25884,0
36855,0
22143,0
20780,0
91952,0
120637,0
89023,0
52119,0
90490,0
115900,0
61529,0
56936,0
65389,0
34576,0
2077,0
97867,0
48807,0
52772,0
89964,0
94962,0
6601,0
55123,0
98242,0
8781,0
130658,1
26380,0
5438,0
99827,0
21362,0
75008,0
44820,0
61500,0
26863,0
11445,0
58598,0
34541,0
46194,0
25872,0
106190,0
68,0
80270,0
32993,0
55114,0
41857,0
56931,0
94195,0
57444,0
116609,0
53359,0
62262,0
23523,0
51439,0
83569,0
54468,0
37972,0
101582,0
109939,0
103491,0
11106,0
5642,0
85534,0
60729,0
18990,0
62639,0
68815,0
54720,0
43945,0
14762,0
120924,0
11735,0
73524,0
75982,0
121288,0
90155,0
68448,0
48789,0
40135,0
61002,0
33651,0
45406,0
108953,0
59457,0
100856,0
70063,0
108885,0
89667,0
3557,0
16182,0
102113,0
107596,0
58809,0
44715,0
78442,0
68074,0
2701,0
74963,0
16482,0
37820,0
110025,0
36546,0
35293,0
44495,0
117343,0
106364,0
31801,0
125899,0
26349,0
55003,0
23942,0
18390,0
37651,0
118103,0
23323,0
112441,0
3109,0
49871,0
61301,0
45619,0
41975,0
50520,0
70823,0
101384,0
110296,0
15664,0
101538,0
85304,0
113336,0
101734,0
38298,0
33873,0
86967,0
69791,0
91615,0
130513,1
25911,0
40963,0
78159,0
46699,0
8814,0
114512,0
115312,0
80945,0
15074,0
93377,0
95482,0
24067,0
130726,1
35989,0
60456,0
86906,0
15281,0
59590,0
32791,0
17359,0
75521,0
22490,0
93546,0
126226,0
82847,0
46936,0
81264,0
80964,0
56337,0
115550,0
3116,0
92985,0
19103,0
5809,0
67004,0
66209,0
79590,0
20779,0
110584,0
62399,0
49388,0
8817,0
37594,0
56039,0
44922,0
41608,0
61610,0
5952,0
49431,0
59178,0
3880,0
43555,0
85548,0
334,0
119502,0
106698,0
50985,0
110408,0
53988,0
15200,0
74456,0
21417,0
182,0
17485,0
68657,0
95339,0
129151,1
75319,0
96664,0
66308,0
87244,0
64664,0
3108,0
43849,0
16391,0
1702,0
26769,0
124997,0
52924,0
89357,0
30737,0
128287,1
116113,0
28919,0
45008,0
7359,0
30776,0
24949,0
112574,0
98867,0
124889,0
37258,0
123097,0
7116,0
23098,0
58164,0
19704,0
32653,0
24799,0
15352,0
54314,0
116762,0
88914,0
63293,0
75066,0
54959,0
80968,0
42595,0
51311,0
105871,0
8550,0
108597,0
58439,0
24853,0
88809,0
11297,0
88387,0
28473,0
118664,0
22292,0
8202,0
108859,0
64184,0
42555,0
6528,0
120913,0
33549,0
80251,0
1086,0
50428,0
125306,0
130494,1
44821,0
90576,0
66356,0
78201,0
12347,0
45798,0
99070,0
45571,0
31175,0
107200,0
37067,0
102110,0
63093,0
43962,0
68719,0
97381,0
55155,0
121872,0
82598,0
56603,0
91987,0
31029,0
17772,0
66024,0
20391,0
58884,0
3120,0
128769,1
102970,0
2584,0
82809,0
37240,0
63199,0
109340,0
125600,0
117219,0
74714,0
67808,0
3127,0
59360,0
10330,0
69956,0
978,0
67848,0
68275,0
22215,0
45153,0
110803,0
64591,0
56709,0
124888,0
17135,0
53619,0
14233,0
63652,0
51790,0
93890,0
80441,0
65219,0
24488,0
82789,0
60046,0
13500,0
116616,0
24771,0
103830,0
10100,0
91418,0
117498,0
7237,0
59224,0
113965,0
46813,0
118510,0
64674,0
51887,0
79336,0
48787,0
91484,0
88496,0
115029,0
77942,0
10988,0
67838,0
78723,0
23340,0
38074,0
129991,1
74496,0
60289,0
111362,0
51123,0
41740,0
10882,0
47905,0
88982,0
119698,0
105335,0
12932,0
98377,0
50490,0
84832,0
99515,0
10180,0
111456,0
10847,0
10738,0
46621,0
76817,0
80742,0
90078,0
75588,0
50041,0
54458,0
7329,0
52961,0
88221,0
28021,0
71709,0
14054,0
59120,0
83337,0
108180,0
45221,0
122499,0
84658,0
11398,0
93831,0
8713,0
28850,0
108619,0
45639,0
87579,0
57527,0
84003,0
47422,0
22400,0
41744,0
112156,0
39396,0
16050,0
58001,0
46398,0
101144,0
60190,0
97554,0
8176,0
61887,0
98068,0
82028,0
50380,0
14973,0
78222,0
129938,1
104952,0
72167,0
49351,0
30174,0
119644,0
39240,0
74887,0
70860,0
24317,0
67695,0
33189,0
92452,0
14775,0
44737,0
63960,0
85520,0
28100,0
44906,0
107804,0
20514,0
115858,0
45578,0
39951,0
67437,0
48709,0
88951,0
94555,0
127022,0
115090,0
85457,0
53927,0
125187,0
46627,0
51270,0
128471,1
17126,0
38357,0
122939,0
90442,0
100430,0
48776,0
26839,0
68977,0
73085,0
122698,0
90889,0
29613,0
49415,0
53900,0
87911,0
8365,0
10150,0
106571,0
38875,0
121962,0
110698,0
64256,0
31321,0
60825,0
72489,0
82727,0
67723,0
108383,0
46450,0
26802,0
89713,0
66212,0
42267,0
106275,0
87277,0
9161,0
100192,0
7411,0
127167,0
116534,0
56341,0
92882,0
85098,0
59969,0
31269,0
91893,0
113049,0
56661,0
38613,0
47574,0
57759,0
21300,0
69660,0
39001,0
8770,0
114548,0
29226,0
15146,0
38388,0
90014,0
46458,0
13028,0
88539,0
17771,0
110176,0
67174,0
38363,0
116202,0
92518,0
10838,0
117687,0
14475,0
69405,0
46565,0
114062,0
49743,0
62560,0
70472,0
25944,0
123725,0
32905,0
77122,0
58096,0
85614,0
109623,0
57512,0
65813,0
54865,0
76723,0
118977,0
53962,0
75449,0
108914,0
48452,0
40021,0
16622,0
58238,0
57969,0
45891,0
89013,0
63263,0
66870,0
7076,0
65945,0
20745,0
62481,0
78656,0
2409,0
90820,0
97576,0
123391,0
19660,0
39669,0
32083,0
11848,0
16734,0
63303,0
67915,0
64791,0
31363,0
28634,0
99564,0
56182,0
44723,0
54702,0
68851,0
67000,0
107362,0
71380,0
93942,0
42441,0
96228,0
126044,0
55063,0
111805,0
120232,0
126342,0
9077,0
101885,0
46891,0
113797,0
70055,0
69595,0
118572,0
103648,0
21384,0
26406,0
45874,0
102667,0
62400,0
1561,0
93060,0
115884,0
37890,0
90416,0
117378,0
120370,0
35431,0
77823,0
114353,0
75136,0
2070,0
52446,0
116158,0
79399,0
101670,0
60509,0
4677,0
40065,0
80356,0
24391,0
54290,0
50005,0
436,0
61505,0
115647,0
100225,0
58314,0
26437,0
125125,0
96764,0
48851,0
8212,0
102580,0
22774,0
25364,0
103290,0
89014,0
13118,0
80583,0
80458,0
75464,0
92453,0
120208,0
115432,0
100827,0
37842,0
71484,0
67243,0
30815,0
129324,1
22622,0
54757,0
77422,0
89768,0
10014,0
66348,0
3508,0
10148,0
102737,0
120885,0
92539,0
32866,0
63150,0
111866,0
91557,0
126410,0
80220,0
14431,0
105706,0
86773,0
130884,1
19357,0
55335,0
41344,0
38841,0
123618,0
33655,0
47770,0
112255,0
109608,0
116850,0
90372,0
81146,0
110922,0
59022,0
23903,0
9174,0
103985,0
113135,0
112044,0
77917,0
21394,0
78668,0
109750,0
23402,0
28103,0
96254,0
42086,0
10715,0
79809,0
112995,0
22000,0
80803,0
20658,0
103260,0
14067,0
106793,0
97364,0
121794,0
63435,0
69682,0
99470,0
53369,0
82034,0
17416,0
27525,0
37415,0
50047,0
37524,0
37803,0
117580,0
83882,0
7487,0
69811,0
24490,0
31322,0
101659,0
90235,0
110745,0
65324,0
15100,0
116172,0
2637,0
110841,0
23360,0
82327,0
101672,0
120071,0
36850,0
95600,0
48612,0
46002,0
67535,0
9452,0
37522,0
48896,0
98650,0
53611,0
105861,0
79713,0
63083,0
90243,0
112638,0
82104,0
8613,0
110526,0
108957,0
6762,0
24482,0
50324,0
32881,0
90154,0
103150,0
51183,0
44283,0
74410,0
87749,0
25278,0
9224,0
42972,0
36580,0
532,0
97336,0
3522,0
62571,0
81332,0
10691,0
39273,0
53360,0
93363,0
11755,0
91378,0
120205,0
102416,0
11626,0
38600,0
86145,0
11437,0
17894,0
66982,0
84335,0
121538,0
75510,0
126598,0
35411,0
13398,0
7208,0
35758,0
118888,0
24304,0
92943,0
4134,0
59510,0
29201,0
80380,0
1179,0
102328,0
20809,0
91485,0
112475,0
89811,0
17019,0
37550,0
56701,0
127861,1
22814,0
33031,0
27479,0
26861,0
3730,0
38734,0
54528,0
96173,0
90900,0
65567,0
117977,0
9506,0
15415,0
79214,0
79153,0
91809,0
114279,0
121773,0
86761,0
95622,0
79037,0
64469,0
129541,1
114827,0
51104,0
118639,0
71472,0
36856,0
45950,0
71173,0
18874,0
17370,0
107218,0
37018,0
107223,0
47915,0
68273,0
88210,0
43356,0
17644,0
26170,0
23582,0
53498,0
90525,0
18709,0
124404,0
107903,0
100351,0
103882,0
8024,0
17464,0
3218,0
66026,0
71492,0
43727,0
41396,0
65216,0
6559,0
93389,0
115275,0
90040,0
27682,0
116368,0
107097,0
36975,0
100120,0
3827,0
83634,0
105686,0
105651,0
74156,0
94295,0
77740,0
115409,0
29900,0
83895,0
76343,0
56263,0
130172,1
126031,0
50786,0
61231,0
28409,0
22606,0
30043,0
99539,0
35846,0
48046,0
93037,0
1060,0
15665,0
52586,0
57484,0
123202,0
108500,0
875,0
11524,0
106222,0
25085,0
31703,0
56688,0
26278,0
106856,0
38574,0
88773,0
3211,0
35515,0
50377,0
25578,0
24699,0
46664,0
62452,0
30348,0
76465,0
35115,0
99622,0
7866,0
88129,0
112672,0
86921,0
86429,0
14057,0
102253,0
28644,0
78930,0
46375,0
105695,0
86526,0
2391,0
43808,0
91491,0
103055,0
79585,0
58221,0
47583,0
46197,0
24255,0
60367,0
5806,0
80705,0
44147,0
72297,0
48153,0
130398,1
68466,0
121828,0
55223,0
104958,0
118478,0
82724,0
31042,0
49244,0
5904,0
39516,0
46661,0
2750,0
43230,0
47596,0
116412,0
41849,0
130709,1
73479,0
73007,0
113017,0
127428,0
45993,0
53431,0
89379,0
62375,0
17265,0
25153,0
122371,0
101497,0
27234,0
83303,0
61725,0
24215,0
60085,0
109424,0
117150,0
99717,0
95823,0
3380,0
75753,0
13916,0
66065,0
116766,0
20830,0
129479,1
72813,0
120266,0
29970,0
100040,0
70878,0
19871,0
94034,0
63569,0
50068,0
47105,0
116191,0
94650,0
99719,0
1417,0
4305,0
118820,0
16688,0
67829,0
49842,0
48011,0
25901,0
39451,0
105275,0
5932,0
83042,0
36942,0
12890,0
62828,0
48341,0
61819,0
122311,0
131179,1
26132,0
98629,0
17221,0
41416,0
97296,0
13365,0
33146,0
26663,0
115277,0
89864,0
24895,0
97690,0
15808,0
16205,0
72177,0
76673,0
94351,0
99210,0
70444,0
57611,0
11184,0
80632,0
57670,0
65601,0
92254,0
50949,0
110085,0
35832,0
50702,0
33165,0
34248,0
15320,0
50418,0
83512,0
51696,0
49095,0
79029,0
52507,0
27372,0
45525,0
113191,0
36779,0
8348,0
32162,0
66639,0
39861,0
120021,0
67982,0
89835,0
106869,0
76858,0
110948,0
118293,0
93166,0
11605,0
83267,0
1854,0
129320,1
100910,0
47231,0
77753,0
118298,0
95893,0
7672,0
55302,0
44354,0
122034,0
6059,0
14170,0
109347,0
46163,0
31314,0
57831,0
124550,0
50079,0
54973,0
92304,0
73809,0
70526,0
28540,0
58477,0
38023,0
13281,0
23681,0
124704,0
43355,0
124748,0
49790,0
112495,0
103670,0
77077,0
72212,0
50886,0
42721,0
60696,0
42709,0
20894,0
131076,1
119553,0
76853,0
35494,0
34776,0
3775,0
28855,0
321,0
2400,0
34278,0
99339,0
88348,0
63457,0
23623,0
68070,0
11622,0
60950,0
72930,0
3451,0
88243,0
130322,1
37137,0
118462,0
78558,0
56695,0
34501,0
677,0
78698,0
36509,0
94704,0
94880,0
13499,0
104636,0
114747,0
76810,0
21736,0
40436,0
105305,0
26608,0
34788,0
13328,0
37375,0
124602,0
42456,0
130567,1
62922,0
96988,0
127673,0
103281,0
49321,0
102428,0
59754,0
91233,0
128514,1
74954,0
37742,0
105542,0
33053,0
50585,0
1099,0
100067,0
112411,0
121476,0
130734,1
131075,1
51404,0
119096,0
85951,0
131271,1
19339,0
1358,0
14564,0
88300,0
63751,0
90877,0
121741,0
23766,0
43696,0
106945,0
108501,0
39321,0
128416,1
116147,0
98346,0
21153,0
27748,0
41660,0
96763,0
54772,0
90529,0
52712,0
128096,1
83892,0
47202,0
21043,0
99165,0
105015,0
128677,1
39017,0
107778,0
53757,0
61673,0
10610,0
52025,0
127727,0
99605,0
58114,0
122427,0
128625,1
504,0
119072,0
129713,1
2805,0
2332,0
112939,0
1985,0
125332,0
11602,0
60964,0
115039,0
120769,0
63291,0
4340,0
106642,0
9851,0
85759,0
109573,0
97704,0
61861,0
81112,0
110009,0
2803,0
34953,0
22202,0
91852,0
117807,0
105915,0
43550,0
54195,0
26452,0
19041,0
104819,0
22753,0
122804,0
65350,0
85731,0
123875,0
114833,0
3695,0
11588,0
52088,0
39202,0
85081,0
17151,0
15869,0
73560,0
111509,0
66321,0
123213,0
116812,0
6141,0
125478,0
19153,0
100969,0
22724,0
30787,0
80815,0
107777,0
56774,0
56360,0
84799,0
48043,0
1943,0
17673,0
65530,0
1954,0
41009,0
83818,0
14246,0
69374,0
86076,0
26546,0
58135,0
29660,0
31319,0
71184,0
4307,0
68941,0
75998,0
104655,0
119000,0
102074,0
30409,0
61973,0
117658,0
101703,0
112027,0
15545,0
36332,0
19622,0
117296,0
80297,0
68496,0
97640,0
78869,0
100408,0
105970,0
99581,0
129163,1
120873,0
113699,0
6548,0
22382,0
396,0
69146,0
30872,0
39391,0
84172,0
101379,0
60225,0
69308,0
47650,0
91838,0
65804,0
31779,0
121370,0
126043,0
17552,0
69283,0
68241,0
130566,1
12698,0
5818,0
48970,0
27903,0
20302,0
43364,0
117990,0
24690,0
20534,0
9556,0
31531,0
115082,0
8005,0
91374,0
92777,0
15853,0
80452,0
10569,0
79544,0
20924,0
58597,0
13886,0
26945,0
88441,0
98948,0
57380,0
29954,0
32927,0
42658,0
14696,0
112003,0
7870,0
18320,0
100024,0
116546,0
97619,0
70168,0
77024,0
59621,0
126994,0
68419,0
54801,0
11309,0
59104,0
89393,0
105997,0
28469,0
121081,0
61611,0
108875,0
26960,0
126064,0
117152,0
57889,0
118406,0
4783,0
58887,0
272,0
44839,0
69245,0
37000,0
60940,0
53975,0
65092,0
36198,0
9148,0
69529,0
68779,0
128900,1
67658,0
87863,0
122847,0
14542,0
109979,0
57058,0
18505,0
52649,0
8846,0
76264,0
45962,0
41084,0
66940,0
130774,1
90932,0
1010,0
103594,0
69284,0
89220,0
75706,0
30599,0
51638,0
15022,0
49990,0
121454,0
105745,0
126266,0
79249,0
103684,0
124135,0
118824,0
32335,0
91279,0
53864,0
114958,0
15554,0
127531,0
127760,0
82359,0
101684,0
92802,0
70863,0
7468,0
51434,0
120583,0
61158,0
93447,0
124782,0
95699,0
33735,0
25421,0
44026,0
100005,0
7721,0
64540,0
22110,0
75906,0
56282,0
4871,0
126929,0
129602,1
94202,0
117780,0
63644,0
12747,0
127323,0
94359,0
123737,0
82695,0
102192,0
108160,0
104012,0
20488,0
106784,0
19194,0
85392,0
92428,0
93985,0
81415,0
108731,0
9946,0
27357,0
50114,0
121122,0
9390,0
45885,0
88437,0
88039,0
96110,0
12819,0
45860,0
65125,0
82812,0
110410,0
113537,0
78014,0
114558,0
127343,0
119531,0
35106,0
128237,1
119913,0
45912,0
33647,0
130637,1
59241,0
7707,0
120065,0
109730,0
62796,0
1220,0
22899,0
67521,0
28762,0
83827,0
49738,0
92598,0
11077,0
105708,0
2261,0
1223,0
19651,0
106756,0
13677,0
12077,0
25840,0
28927,0
315,0
10990,0
107250,0
36069,0
96560,0
29341,0
79848,0
79539,0
4271,0
80168,0
66503,0
35361,0
49135,0
10111,0
1950,0
106443,0
40461,0
87674,0
69957,0
25162,0
30817,0
83419,0
60532,0
63209,0
77382,0
38032,0
66078,0
45582,0
60356,0
47052,0
5143,0
77814,0
63901,0
512,0
112405,0
84802,0
105828,0
40767,0
115350,0
65861,0
26846,0
26711,0
60856,0
114275,0
37920,0
64119,0
79440,0
106383,0
84773,0
14908,0
37740,0
37231,0
109787,0
5889,0
121533,0
30748,0
117285,0
50894,0
122934,0
50747,0
111247,0
6458,0
32741,0
20626,0
9495,0
94568,0
57511,0
5024,0
67951,0
15086,0
126155,0
5617,0
26026,0
50566,0
48053,0
105764,0
3065,0
34343,0
111810,0
71812,0
28714,0
126097,0
100462,0
68540,0
64297,0
66548,0
77717,0
79470,0
124150,0
94877,0
72337,0
73540,0
96046,0
83393,0
39759,0
104704,0
22496,0
105410,0
111091,0
46552,0
37027,0
32634,0
19475,0
56649,0
28603,0
27774,0
59103,0
70977,0
125593,0
55209,0
44062,0
79989,0
37248,0
127051,0
92844,0
40407,0
2073,0
93470,0
43595,0
83167,0
2914,0
7473,0
74431,0
33676,0
53768,0
66451,0
97670,0
107396,0
114078,0
62501,0
97341,0
68031,0
22730,0
76903,0
86322,0
8641,0
107890,0
92374,0
25007,0
73120,0
69530,0
128509,1
54956,0
87440,0
26219,0
82024,0
43054,0
85366,0
117501,0
21561,0
117291,0
97591,0
29873,0
79193,0
52427,0
81189,0
125942,0
11593,0
77933,0
76514,0
130730,1
6738,0
114466,0
73000,0
70547,0
100562,0
5686,0
19805,0
20769,0
44056,0
80801,0
7698,0
39118,0
62205,0
29403,0
129260,1
55507,0
58959,0
101308,0
61583,0
122535,0
75600,0
13344,0
12222,0
87992,0
15652,0
62068,0
99629,0
43482,0
79100,0
2921,0
111145,0
35032,0
5109,0
83535,0
94302,0
115500,0
68438,0
46083,0
94511,0
48491,0
89660,0
25977,0
80230,0
82180,0
109613,0
83253,0
533,0
102459,0
119641,0
122385,0
116878,0
116077,0
91598,0
79215,0
57776,0
43005,0
111130,0
35753,0
8809,0
35031,0
127585,0
15067,0
46969,0
2679,0
126814,0
44998,0
19969,0
12522,0
54913,0
100651,0
28444,0
66550,0
11479,0
130933,1
58149,0
65433,0
126762,0
21341,0
127072,0
75317,0
100246,0
22230,0
26017,0
57537,0
52235,0
66808,0
14363,0
128356,1
122050,0
109780,0
88047,0
60991,0
115648,0
54570,0
86596,0
53415,0
113582,0
46004,0
58112,0
9797,0
10702,0
69158,0
76841,0
125168,0
33009,0
65023,0
116088,0
61781,0
86983,0
19053,0
51603,0
38688,0
96023,0
118429,0
39654,0
32040,0
43152,0
95486,0
99412,0
107992,0
52702,0
17723,0
66585,0
2479,0
32559,0
96857,0
14107,0
128660,1
104224,0
120981,0
122487,0
64943,0
124580,0
60389,0
53025,0
12805,0
64631,0
105128,0
127751,0
27276,0
22034,0
47147,0
44908,0
19612,0
59589,0
94952,0
58768,0
1396,0
114839,0
46563,0
60350,0
36317,0
25608,0
111903,0
119827,0
15441,0
59805,0
58128,0
19582,0
118046,0
75376,0
23577,0
76265,0
34091,0
123518,0
128345,1
46684,0
93187,0
80650,0
28054,0
13862,0
42508,0
103522,0
22822,0
28543,0
57152,0
50248,0
98093,0
82373,0
77477,0
26875,0
37114,0
88954,0
77464,0
7614,0
18368,0
82590,0
10736,0
1886,0
77484,0
127856,1
110514,0
103755,0
104681,0
75417,0
73062,0
74480,0
108096,0
24674,0
55737,0
102738,0
79402,0
81059,0
94273,0
66092,0
91229,0
16098,0
130505,1
54636,0
116382,0
69205,0
70584,0
111215,0
102524,0
65649,0
119746,0
16752,0
22813,0
45832,0
127403,0
99876,0
121498,0
97993,0
81341,0
24219,0
12033,0
40594,0
130316,1
6516,0
57017,0
13810,0
45492,0
97070,0
67685,0
27371,0
125005,0
127527,0
27094,0
1672,0
77472,0
50652,0
6945,0
26788,0
89780,0
17711,0
5079,0
19573,0
112170,0
53031,0
106058,0
15210,0
79274,0
66759,0
73946,0
116462,0
114303,0
1657,0
32574,0
46354,0
120407,0
75082,0
23487,0
39772,0
107981,0
19456,0
62247,0
55345,0
114589,0
70133,0
114103,0
54285,0
23549,0
74990,0
125021,0
49248,0
73897,0
85352,0
113578,0
59568,0
21946,0
42997,0
124053,0
55595,0
53312,0
69818,0
60723,0
37745,0
5443,0
60276,0
65083,0
24988,0
22882,0
64327,0
96335,0
98129,0
69641,0
100909,0
27486,0
69698,0
24372,0
80465,0
125019,0
70672,0
122715,0
111371,0
111243,0
29247,0
123211,0
25818,0
11386,0
86231,0
8717,0
96656,0
113215,0
125793,0
129625,1
51130,0
84528,0
66919,0
72087,0
71379,0
44712,0
107390,0
38814,0
54520,0
7469,0
51161,0
49167,0
58964,0
14523,0
189,0
76882,0
57149,0
126415,0
1134,0
111920,0
114252,0
81045,0
119840,0
128073,1
81840,0
77064,0
122859,0
86210,0
77605,0
111141,0
29055,0
96866,0
19568,0
74682,0
38821,0
23035,0
34372,0
54089,0
30119,0
92278,0
93183,0
127610,0
119515,0
34850,0
57183,0
73903,0
103309,0
111417,0
50265,0
28181,0
64712,0
61290,0
91845,0
42278,0
49083,0
10435,0
18546,0
93510,0
33283,0
95757,0
93,0
80728,0
11616,0
69177,0
110517,0
109680,0
125723,0
72469,0
42056,0
111508,0
128522,1
101006,0
110519,0
101786,0
116463,0
74947,0
131190,1
68051,0
125843,0
66174,0
27072,0
22736,0
74052,0
12325,0
32703,0
20503,0
118487,0
46399,0
19538,0
99341,0
79889,0
53937,0
72617,0
45109,0
47919,0
73349,0
15362,0
91555,0
39491,0
67592,0
82507,0
124117,0
26148,0
3461,0
60543,0
126882,0
109583,0
12886,0
33224,0
82368,0
76444,0
56369,0
125081,0
111451,0
126145,0
102950,0
106821,0
88603,0
122923,0
113281,0
130969,1
48130,0
29455,0
16154,0
101922,0
949,0
51708,0
41748,0
118599,0
110249,0
129821,1
8384,0
122235,0
60337,0
1775,0
41115,0
24254,0
127238,0
98264,0
45590,0
127325,0
87320,0
118562,0
29592,0
36563,0
33457,0
45907,0
111658,0
67752,0
14808,0
71030,0
56890,0
123542,0
71611,0
111014,0
8954,0
10917,0
44225,0
63530,0
24130,0
55670,0
118581,0
19770,0
72075,0
52056,0
66501,0
97185,0
29839,0
88711,0
20519,0
52756,0
79503,0
88911,0
90661,0
103906,0
17581,0
65675,0
53452,0
64510,0
45966,0
87027,0
125474,0
37750,0
118184,0
127743,0
120116,0
119116,0
89961,0
65826,0
124380,0
17313,0
121565,0
16508,0
97756,0
31004,0
77447,0
108475,0
60256,0
90441,0
92159,0
64027,0
114066,0
86737,0
94009,0
7160,0
128723,1
18923,0
68761,0
124240,0
122941,0
97590,0
79695,0
40750,0
61718,0
130365,1
90056,0
90471,0
46311,0
10246,0
106986,0
75223,0
18757,0
30063,0
26300,0
25509,0
102600,0
7973,0
13579,0
90193,0
62131,0
94980,0
58019,0
31451,0
47626,0
93370,0
34813,0
95441,0
128450,1
22601,0
36574,0
84736,0
4709,0
73023,0
106915,0
13419,0
123502,0
127205,0
70354,0
84606,0
34377,0
72206,0
35035,0
69061,0
90311,0
27869,0
84393,0
128700,1
40450,0
7352,0
121433,0
21601,0
62929,0
27975,0
88224,0
16227,0
7099,0
60110,0
67543,0
107868,0
11533,0
40258,0
76118,0
42299,0
51301,0
113299,0
17867,0
6663,0
81107,0
44405,0
106567,0
48764,0
46731,0
78369,0
5990,0
14204,0
72205,0
37391,0
44814,0
107199,0
2719,0
65470,0
22036,0
89557,0
43542,0
6226,0
27618,0
23499,0
32022,0
90468,0
4562,0
89273,0
8662,0
87728,0
107921,0
50169,0
57954,0
127725,0
84907,0
4556,0
108659,0
77355,0
86112,0
25235,0
47487,0
34282,0
70901,0
94318,0
106312,0
105302,0
98033,0
28807,0
88301,0
99340,0
43659,0
20975,0
60173,0
49271,0
84496,0
112138,0
57766,0
71658,0
55252,0
23381,0
51973,0
113409,0
130202,1
20305,0
79154,0
124536,0
23711,0
87175,0
12069,0
32995,0
109739,0
27886,0
82404,0
27108,0
95165,0
84456,0
123879,0
53306,0
128489,1
60269,0
77632,0
122242,0
22210,0
45403,0
4325,0
126641,0
129103,1
93889,0
84509,0
55348,0
77684,0
34102,0
54445,0
77690,0
14140,0
98235,0
15128,0
7693,0
51215,0
7441,0
27312,0
102886,0
23113,0
97597,0
83523,0
24387,0
122222,0
55845,0
122237,0
108017,0
11040,0
32809,0
103405,0
55912,0
124100,0
72432,0
81110,0
101220,0
51038,0
125255,0
66580,0
6157,0
53053,0
69743,0
32800,0
74445,0
33522,0
32732,0
24657,0
18251,0
98075,0
130554,1
38497,0
35191,0
18143,0
36256,0
103812,0
69079,0
20129,0
19610,0
49776,0
51137,0
8637,0
122384,0
69989,0
115749,0
8702,0
42202,0
21688,0
103969,0
71430,0
63849,0
57498,0
101343,0
117041,0
129091,1
81553,0
62875,0
113963,0
52070,0
69185,0
19717,0
27913,0
59450,0
52894,0
114247,0
82468,0
112538,0
72529,0
94724,0
49281,0
80954,0
42603,0
77349,0
118706,0
75101,0
